epsilon,simulation,time_step,clustering,path_length,omega,s1,s2,<s>,<s>_std,n_s,N
0.35,3,121000,0.04838571330398583,2.7511692933401117,1.7557935602342134,46,37,28.1,8.83685464404615,10,281
0.35,3,122000,0.04825437701830058,2.7477885104219624,1.3799562183845246,60,47,31.22222222222222,14.957553110777457,9,281
0.35,3,123000,0.048027197747072564,2.74133197763091,1.2823964777187744,40,39,28.1,9.04930936591296,10,281
0.35,3,124000,0.04861733696717928,2.741814946619217,1.4568291147345693,42,30,25.545454545454547,6.1550221381130035,11,281
0.35,3,125000,0.05113275951326154,2.7455709165386586,1.3828416984683918,41,36,28.0,8.54400374531753,10,280
0.35,3,126000,0.04899817248086815,2.743164362519201,1.3247100484209446,37,34,25.454545454545453,5.898592071821213,11,280
0.35,3,127000,0.05306947429321376,2.746646185355863,1.4935332146652733,51,38,31.11111111111111,10.26801337968704,9,280
0.35,3,128000,0.04611120684142419,2.7372424640932413,1.2762324702895878,45,42,31.0,11.935009193312105,9,279
0.35,3,129000,0.04307682581926062,2.7303060777184704,1.2568635510245614,62,45,34.875,15.511588409959826,8,279
0.35,3,130000,0.05440061203818317,2.738170753719605,1.6198135270366634,51,42,31.0,10.687479694587598,9,279
0.35,3,131000,0.057442617705109784,2.7368556767489234,1.5900060343261562,44,43,27.9,12.95723735986958,10,279
0.35,3,132000,0.04972334786326594,2.728810499987107,1.3889556768855515,47,46,25.363636363636363,11.113241301771728,11,279
0.35,3,133000,0.049045839605611874,2.729532503029834,1.6976593484074993,47,44,31.0,10.583005244258363,9,279
0.35,3,134000,0.04508571670018983,2.7247227488767107,1.1731067611366839,40,39,30.88888888888889,8.211704985289725,9,278
0.35,3,135000,0.04928380155678191,2.7282809131755967,1.331939327803124,53,37,34.75,8.332916656249479,8,278
0.35,3,136000,0.047943010017034965,2.7288782692257745,1.3603778273722689,43,35,27.8,8.109253973085318,10,278
0.35,3,137000,0.055323515209476364,2.7235280367763552,1.723585849976492,52,35,25.272727272727273,9.780229678386059,11,278
0.35,3,138000,0.05171319803088069,2.731865049476664,1.3830707853094586,62,49,30.88888888888889,14.639705859556093,9,278
0.35,3,139000,0.056215405007640565,2.733345453601018,1.3858042255542002,43,37,27.8,10.037928073063684,10,278
0.35,3,140000,0.050844839109088345,2.724644832870166,1.6269943920286198,38,34,25.272727272727273,8.24721340366671,11,278
0.35,3,141000,0.05856708391231856,2.725242188920344,1.7055849364647029,37,31,25.272727272727273,6.8102984728465605,11,278
0.35,3,142000,0.04156998297280497,2.72391761680908,1.0869915495512175,44,39,27.8,10.609429767899876,10,278
0.35,3,143000,0.05252589499059193,2.733293509596655,1.3857699854462113,45,41,27.8,10.342146779078316,10,278
0.35,3,144000,0.04981594513703045,2.726652016951813,1.3434658292277943,46,44,30.77777777777778,10.239116474229577,9,277
0.35,3,145000,0.0451741210819571,2.7241144770575003,1.2007992453245153,39,34,27.7,7.211795892841117,10,277
0.35,3,146000,0.05422444772694524,2.729634280332758,1.5549828351667419,46,43,27.7,11.857908753233009,10,277
0.35,3,147000,0.0605299380162185,2.727724585360749,1.7200555530981294,41,33,23.083333333333332,8.89249058975543,12,277
0.35,3,148000,0.05608977328724507,2.7244807199288443,1.6206065217211532,40,39,27.7,9.940321926376429,10,277
0.35,3,149000,0.051630664312706506,2.7216292575733796,1.4165744743776554,37,37,27.7,7.810889834071404,10,277
0.35,3,150000,0.05223899007359568,2.7228849474179877,1.4263263947126363,45,30,25.181818181818183,8.632056342159432,11,277
0.35,3,151000,0.04560166131710078,2.727509881422925,1.2035351572763637,46,36,25.09090909090909,9.27807332521678,11,276
0.35,3,152000,0.05423279439634261,2.719367588932806,1.3853708833789402,41,38,30.666666666666668,7.241853660800143,9,276
0.35,3,153000,0.04909730679346077,2.711699604743083,1.2660689497130133,35,35,25.09090909090909,6.999409656334603,11,276
0.35,3,154000,0.05413185493176679,2.7115859323158595,1.1399545194623288,50,39,27.5,11.110805551354051,10,275
0.35,3,155000,0.04417383517130208,2.7047909754479096,1.3952375544075812,43,42,27.5,9.211405973031479,10,275
0.35,3,156000,0.050218345372299744,2.71222295952223,1.3266994866116166,43,37,27.5,9.562949335848225,10,275
0.35,3,157000,0.053374578856425124,2.706675514266755,1.5532864658028622,53,39,30.555555555555557,10.531551654286922,9,275
0.35,3,158000,0.04940566925959544,2.7085600530856007,1.5557086237808073,46,40,30.555555555555557,9.558139185602919,9,275
0.35,3,159000,0.04789523649027436,2.711745675249325,1.4846040009983212,47,38,30.444444444444443,10.404177698417445,9,274
0.35,3,160000,0.052202187355630154,2.707334028501912,1.4141526506510569,43,40,30.444444444444443,9.117883661746063,9,274
0.35,3,161000,0.047144691651030454,2.706692334429561,1.3038063664974737,48,48,34.25,10.207227831296802,8,274
0.35,3,162000,0.05193129235023888,2.7102751263335203,1.3830657382469174,42,42,24.90909090909091,11.12290466849657,11,274
0.35,3,163000,0.056152241720990856,2.7120665222855003,1.512198154139578,58,55,30.444444444444443,15.048891514077345,9,274
0.35,3,164000,0.05558152059870152,2.704374057315234,1.6443312987581042,50,44,34.125,10.599970518826927,8,273
0.35,3,165000,0.052567799766962804,2.7023540185304893,1.2705457210240867,43,40,30.333333333333332,7.688375063113865,9,273
0.35,3,166000,0.051499384990352205,2.7082525317819437,1.5506405223518696,55,51,34.125,12.965699942540704,8,273
0.35,3,167000,0.050083891758780294,2.696859513035984,1.2812448238394898,40,36,24.818181818181817,7.9751680725313845,11,273
0.35,3,168000,0.051965665170339695,2.702650290885585,1.3498971098221966,46,43,27.3,9.445104552094698,10,273
0.35,3,169000,0.049281450104775366,2.6984755440637795,1.3146196523619582,43,40,27.3,10.564563407921787,10,273
0.35,3,170000,0.051276035959463964,2.6980446024563673,1.5862584019510644,38,37,30.333333333333332,5.792715732327589,9,273
0.35,3,171000,0.051107549336719495,2.7168713639301876,1.3427353919755949,41,41,27.3,8.355237878121724,10,273
0.35,3,172000,0.05045897477173627,2.712508080155139,1.306535520422604,45,44,27.3,10.421612159354234,10,273
0.35,3,173000,0.057923998895318525,2.70582848524025,1.565040689213017,38,34,27.3,5.292447448959697,10,273
0.35,3,174000,0.058298574440172765,2.7052628743805216,1.6711141153749032,37,37,27.3,8.729833904490967,10,273
0.35,3,175000,0.05222409638682218,2.706932773109244,1.5997886372530195,40,39,34.125,5.861687043846677,8,273
0.35,3,176000,0.053379004744976186,2.700253178194355,1.5245343157383453,57,43,34.125,11.140438725651697,8,273
0.35,3,177000,0.055512674978050104,2.7077816366398957,1.4263396490673315,36,34,27.2,8.62322445492404,10,272
0.35,3,178000,0.05136725027284578,2.7052854352072933,1.0829409386468474,41,39,27.2,8.588364221433556,10,272
0.35,3,179000,0.05387000804872086,2.699126329498589,1.3803092423133314,41,39,27.2,9.19565114605812,10,272
0.35,3,180000,0.051416977074302664,2.6963045365747775,1.3293932894014127,50,40,30.22222222222222,11.631162909068205,9,272
0.35,3,181000,0.055433274952146706,2.6994247883655307,1.5211255215816257,52,39,30.22222222222222,9.342588004256848,9,272
0.35,3,182000,0.05224420029726438,2.687540698936401,1.4190933698094332,36,36,24.727272727272727,7.398905436136656,11,272
0.35,3,183000,0.05787309955266612,2.696141740829173,1.680422489378973,37,37,27.2,7.180529228406497,10,272
0.35,3,184000,0.059401718056220874,2.7147547210766225,1.7614311182623046,45,37,27.2,10.146920715172657,10,272
0.35,3,185000,0.049574696017170045,2.6996147167354025,1.302566139098198,38,35,27.2,9.410632284814872,10,272
0.35,3,186000,0.05235118433590932,2.6955448230952896,1.5348783085354905,42,36,27.2,8.423775875461075,10,272
0.35,3,187000,0.05065100700913848,2.7055296288257,1.251633957161298,42,40,27.2,12.221292893961753,10,272
0.35,3,188000,0.0466594486840685,2.6965215975689167,1.4096598999468846,40,40,27.2,11.76265276202609,10,272
0.35,3,189000,0.059378331576303206,2.7145376600824833,1.8081618424759653,40,39,27.2,9.6,10,272
0.35,3,190000,0.05382376451647161,2.705339700455828,1.494758565559985,52,45,30.22222222222222,12.873554095964657,9,272
0.35,3,191000,0.051416296810749065,2.69133926633384,1.4935070253729619,39,38,27.2,6.4156059729381765,10,272
0.35,3,192000,0.05808532759936186,2.695626220968092,1.5848018998487905,45,44,30.22222222222222,10.8195068462043,9,272
0.35,3,193000,0.0542841936690962,2.6981224224006946,1.635596097582521,50,48,27.2,13.695254652615994,10,272
0.35,3,194000,0.050998959905864345,2.6985022791404383,1.3382111625388418,43,36,27.2,8.840814442120138,10,272
0.35,3,195000,0.06058211532265664,2.697823963533753,1.6604620094755442,36,34,24.727272727272727,6.942502942558831,11,272
0.35,3,196000,0.05676047406676698,2.689845565122318,1.483539610471891,45,37,24.636363636363637,9.315409787235998,11,271
0.35,3,197000,0.05181094491097574,2.6880962142954763,1.4541042903132901,45,41,30.11111111111111,10.805805481257075,9,271
0.35,3,198000,0.05357571409660332,2.693262265955993,1.3590391805946922,40,40,27.1,9.994498486667553,10,271
0.35,3,199000,0.056775521440847625,2.6929342626759603,1.5145964158172152,47,41,33.875,7.540515565927836,8,271
0.35,3,200000,0.0546365486171045,2.691157578242449,1.6154170457494228,44,37,24.636363636363637,10.16475843537793,11,271
0.35,3,201000,0.05036261724939137,2.6982916495831626,1.3443620033611847,42,42,27.1,12.3,10,271
0.35,3,202000,0.05430332979143143,2.692770261035944,1.4803635424670776,46,36,24.636363636363637,10.253803970613472,11,271
0.35,3,203000,0.060589754877052183,2.6934536012026786,1.7052811498160052,40,40,33.875,7.6882621573408905,8,271
0.35,3,204000,0.05347571191510047,2.694136941369414,1.443248284948488,35,33,24.636363636363637,6.865893668545166,11,271
0.35,3,205000,0.056073273549465084,2.7064917315839825,1.5876472206153684,43,36,24.636363636363637,9.038028015735685,11,271
0.35,3,206000,0.04900171000363523,2.693945606122728,1.3260148602550157,39,33,27.1,6.774215821775979,10,271
0.35,3,207000,0.05515968417788301,2.693262265955993,1.5422721748337698,46,42,30.11111111111111,9.36238863686262,9,271
0.35,3,208000,0.04976575651635342,2.7008063413967474,1.2579419572054107,43,34,27.1,7.133722730804723,10,271
0.35,3,209000,0.0532309386824255,2.7015716823834905,1.400579835983029,43,32,24.636363636363637,8.834567718731886,11,271
0.35,3,210000,0.04882001675211092,2.68656553232199,1.3901525571265032,50,36,30.11111111111111,9.218874894529574,9,271
0.35,3,211000,0.0522094977377556,2.6864288642886427,1.3418583015351713,43,38,27.1,7.395268757793729,10,271
0.35,3,212000,0.053622794829254056,2.6940276069427362,1.3281911857139594,55,45,30.11111111111111,13.93193329843704,9,271
0.35,3,213000,0.050906414450486485,2.6920869208692086,1.2707729469447526,36,33,27.1,7.475961476626267,10,271
0.35,3,214000,0.05325285734617072,2.6948202815361486,1.535440367565506,39,36,27.1,6.187891401761993,10,271
0.35,3,215000,0.055860514611214294,2.693043597102638,1.3247706267481913,45,38,30.11111111111111,10.311206896106826,9,271
0.35,3,216000,0.0507499466251743,2.6915402487358207,1.2970729656144078,44,41,27.1,11.894956914591999,10,271
0.35,3,217000,0.05048677258859576,2.6872366790582403,1.3475151800681149,41,40,30.0,9.510228411791404,9,270
0.35,3,218000,0.04434452935742921,2.6848409748038002,1.348953341341237,40,38,30.0,8.29993306532582,9,270
0.35,3,219000,0.04348057298144639,2.673139876824058,1.2778522452990695,44,40,26.9,11.22007130102122,10,269
0.35,3,220000,0.050235414419567116,2.6776063918326583,1.2104466894490873,37,29,24.454545454545453,5.4998121680924275,11,269
0.35,3,221000,0.051826919900682375,2.68398712755923,1.5137371557190655,46,42,29.88888888888889,11.808136972674058,9,269
0.35,3,222000,0.05568144385171097,2.6843477778394274,1.5257098052412272,51,50,38.42857142857143,13.446796143714392,7,269
0.35,3,223000,0.0491647783636228,2.6737779503967154,1.3328907118778792,42,39,24.454545454545453,9.651788683626908,11,269
0.35,3,224000,0.051795804239495445,2.6790489929534482,1.2232370072802192,40,32,24.454545454545453,8.026814565325132,11,269
0.35,3,225000,0.04945520378496542,2.689785274371636,1.4896589304704149,38,36,29.88888888888889,7.279261935181867,9,269
0.35,3,226000,0.055131488393368754,2.6802419131110247,1.4266580044403854,38,36,26.9,7.725930364687479,10,269
0.35,3,227000,0.06019231323994981,2.681434833268601,1.598257380988786,44,34,26.9,8.525843066817497,10,269
0.35,3,228000,0.05110386446604752,2.6789657659657107,1.364145373201669,39,35,26.9,8.41961994391671,10,269
0.35,3,229000,0.052042275503782945,2.6864284525328745,1.2828521302236755,45,40,29.88888888888889,8.225224677031889,9,269
0.35,3,230000,0.04966673576275697,2.6844310048271653,1.430923447516312,49,42,29.88888888888889,12.377797725896553,9,269
0.35,3,231000,0.051607360194087765,2.6799644898185653,1.4466736010003358,45,38,26.9,9.71030380575191,10,269
0.35,3,232000,0.05769100445950833,2.6946679243189258,1.37765042566243,38,37,24.454545454545453,8.172722216602745,11,269
0.35,3,233000,0.0514786525862146,2.6800268321314773,1.372315650207003,40,33,26.8,7.743384273042376,10,268
0.35,3,234000,0.05809394571408798,2.671977192688244,1.6178945143655772,44,40,24.363636363636363,11.664029611453303,11,268
0.35,3,235000,0.051658156560962794,2.6813963888423054,1.4094274093758967,56,42,29.77777777777778,13.414567353588062,9,268
0.35,3,236000,0.052077288652539286,2.6866789647269274,1.396182376518119,44,44,29.77777777777778,10.206509663257702,9,268
0.35,3,237000,0.053707525011993336,2.6799988819945217,1.45623038189108,59,40,26.8,14.5657131648265,10,268
0.35,3,238000,0.04731100637857485,2.6859802113030353,1.2983126111376946,47,40,26.8,10.84250893474384,10,268
0.35,3,239000,0.053813377529304304,2.66962689743226,1.2929812408356822,39,36,26.6,8.2365041127896,10,266
0.35,3,240000,0.05160061208498949,2.6655412115193644,1.2638427770810328,38,38,26.6,10.565983153497832,10,266
0.35,3,241000,0.048831499972413366,2.667952901120726,1.2912221495861689,34,29,22.166666666666668,6.7679801680823175,12,266
0.35,3,242000,0.0623623853715336,2.6793304014753865,1.5209812555525342,47,45,29.555555555555557,9.96784955200258,9,266
0.35,3,243000,0.0580917834205853,2.6736558377074764,1.3524898940922054,46,40,33.25,7.933315826311215,8,266
0.35,3,244000,0.04822658079367961,2.673882820258193,1.3475776615905206,40,39,26.6,9.00222194794152,10,266
0.35,3,245000,0.05923839180985528,2.6734572279755993,1.3051300359026787,40,39,29.555555555555557,8.328146533974893,9,266
0.35,3,246000,0.06023709288711959,2.673031635693006,1.8145335859977645,45,35,29.555555555555557,7.945804079458277,9,266
0.35,3,247000,0.05421601270666658,2.6620797276209394,1.3811031923590833,43,42,29.555555555555557,10.19924954876704,9,266
0.35,3,248000,0.051268188560897855,2.662703929635409,1.3850369846190789,41,40,29.555555555555557,9.393982839043668,9,266
0.35,3,249000,0.05474203848997255,2.666817988367144,1.3370161751957175,35,34,24.181818181818183,8.451123452139708,11,266
0.35,3,250000,0.053749334228876344,2.663668605475954,1.4189051845665583,45,41,33.25,7.996092795859738,8,266
0.35,3,251000,0.05696402417258346,2.664746772591857,1.5194676020200988,42,40,26.6,9.73858305915188,10,266
0.35,3,252000,0.04922339917247849,2.6654844658816854,1.3490437176505543,44,44,29.555555555555557,9.96784955200258,9,266
0.35,3,253000,0.05513586295116354,2.6726060434104126,1.5106599260298892,44,37,29.555555555555557,7.243558228002943,9,266
0.35,3,254000,0.05580124542827352,2.676010781671159,1.5099438626474677,45,34,29.555555555555557,7.833136325339807,9,266
0.35,3,255000,0.05741020956226146,2.6591857000993047,1.3903633629993615,39,33,26.6,7.696752561957543,10,266
0.35,3,256000,0.06250807288802816,2.6722088239466593,1.8033691151028581,40,37,29.555555555555557,7.228202652129152,9,266
0.35,3,257000,0.05620137335552028,2.6651156192367713,1.3832958136087568,40,38,29.555555555555557,5.946261404559845,9,266
0.35,3,258000,0.05231812891878302,2.667839409845368,1.108997021604818,38,36,29.555555555555557,8.152860590152951,9,266
0.35,3,259000,0.0642827202037728,2.6725492977727336,1.5134152850959073,46,30,26.6,7.644605941446557,10,266
0.35,3,260000,0.056195209175894996,2.6714711306568306,1.5616196899178605,42,42,26.6,9.09065454189081,10,266
0.35,3,261000,0.05892801638279883,2.668605475954036,1.1904372717471896,44,43,33.25,9.48353836919533,8,266
0.35,3,262000,0.05452789775486998,2.661625762519506,1.377217645443545,42,37,29.555555555555557,8.982836858403438,9,266
0.35,3,263000,0.05378283706020615,2.6692013051496666,1.4185024582112349,40,39,29.555555555555557,7.959775417143251,9,266
0.35,3,264000,0.05520987950804753,2.6654277202440064,1.3621520338228548,52,45,26.6,13.98713694792469,10,266
0.35,3,265000,0.061124828832410445,2.6777415236203717,1.674987226649879,41,36,26.6,8.534635317340747,10,266
0.35,3,266000,0.0582957276499374,2.676947084692864,1.5820262181352103,43,41,29.555555555555557,8.719213918583755,9,266
0.35,3,267000,0.05864123732905591,2.6717832316640657,1.6254635903277166,54,39,29.555555555555557,13.40904430359608,9,266
0.35,3,268000,0.06025872466057592,2.6789048091927934,1.5696292387511046,40,36,26.6,8.296987405076615,10,266
0.35,3,269000,0.06045532102925549,2.665654702794723,1.625369420202891,44,39,26.6,10.02197585309404,10,266
0.35,3,270000,0.05122486002452948,2.668633848772876,1.2605869475979392,42,42,26.6,10.864621484432856,10,266
0.35,3,271000,0.05002865341036618,2.6706766917293234,1.1014031480331863,39,38,24.181818181818183,9.222681347616291,11,266
0.35,3,272000,0.05034058968362606,2.672095332671301,1.2063717237900218,44,43,29.555555555555557,10.19924954876704,9,266
0.35,3,273000,0.06116288682078149,2.674620513548021,1.7208364981596573,46,37,26.6,11.892854997854805,10,266
0.35,3,274000,0.05337951434956717,2.6692013051496666,1.3431457520426722,51,42,29.555555555555557,12.988123729957739,9,266
0.35,3,275000,0.05282068777378255,2.662221591715137,1.3076662773232421,65,49,38.0,15.537971921347117,7,266
0.35,3,276000,0.054203662275027126,2.665065751858205,1.5086043980788226,51,34,26.5,10.679419459877021,10,265
0.35,3,277000,0.06125300000672394,2.6673527730131505,1.496667799969306,47,40,29.444444444444443,11.02634331560469,9,265
0.35,3,278000,0.056793451435661814,2.6666952544311036,1.5112047695796067,38,33,24.09090909090909,8.382390041624008,11,265
0.35,3,279000,0.05530408168850831,2.668010291595197,1.6162937877087291,46,43,29.444444444444443,11.28530126719522,9,265
0.35,3,280000,0.05628843030326755,2.6655517438536305,1.6179018259316393,37,35,24.09090909090909,7.982418697641887,11,265
0.35,3,281000,0.0571371127108459,2.6577186963979416,1.6293318044518812,42,40,29.444444444444443,10.646972559904436,9,265
0.35,3,282000,0.05199982508032041,2.6631503716409375,1.2594746164061983,38,37,24.09090909090909,9.169658915581275,11,265
0.35,3,283000,0.05349571416310122,2.666437964551172,1.4764419420958803,39,35,26.5,9.222255689363639,10,265
0.35,3,284000,0.06068807136422064,2.665323041738136,1.5669483543037026,40,33,24.09090909090909,6.921042294790647,11,265
0.35,3,285000,0.05742951277357487,2.6622355631789594,1.5611300662865675,42,39,26.5,10.791200118615167,10,265
0.35,3,286000,0.05994539373562679,2.6615780445969124,1.3623883415664746,35,32,24.09090909090909,6.331085580538236,11,265
0.35,3,287000,0.05817853090824637,2.6642081189251,1.328566001183813,36,36,26.5,6.2008063991709985,10,265
0.35,3,288000,0.055555871652022075,2.6703830760434535,1.4114973764049543,55,49,37.857142857142854,10.245954901166348,7,265
0.35,3,289000,0.05196398855929199,2.6639794168096054,1.176853808356094,43,38,29.444444444444443,9.26296222251837,9,265
0.35,3,290000,0.058625442454813284,2.6617209834190967,1.5146014323483463,49,42,26.5,11.315917991926241,10,265
0.35,3,291000,0.04957283645790184,2.6660377358490566,1.4002307941474577,43,42,33.125,9.558209821927953,8,265
0.35,3,292000,0.0604542350640253,2.666895368782161,1.3214816788543997,40,32,24.09090909090909,8.826144483650888,11,265
0.35,3,293000,0.054020444347858264,2.6684391080617496,1.213494948578365,48,41,26.5,11.73243367763057,10,265
0.35,3,294000,0.054273181141865016,2.6599485420240137,1.4732570627285535,43,39,26.5,11.672617529928752,10,265
0.35,3,295000,0.058287118733114374,2.6565180102915953,1.6955488935161604,38,33,24.09090909090909,8.19594739606156,11,265
0.35,3,296000,0.05823337339147381,2.6683247570040023,1.3937634764345643,46,38,26.5,11.002272492535349,10,265
0.35,3,297000,0.056245126870455436,2.6645797598627787,1.6469344011422855,42,41,33.125,7.287617923574205,8,265
0.35,3,298000,0.054660973863322145,2.664236706689537,1.6329077025297922,37,36,26.5,8.40535543567314,10,265
0.35,3,299000,0.051382208538584474,2.67284162378502,1.1676136588650554,40,37,29.444444444444443,7.875575620741934,9,265
0.35,3,300000,0.05491674829574237,2.666152086906804,1.333326536716569,41,41,26.5,9.962429422585638,10,265
0.36,3,0,0.02928234238528353,2.8291861761426977,0.9614535487506048,50,42,30.0,10.99090533122727,10,300
0.36,3,1000,0.04388714988714987,2.8476477146042365,1.4800525915788667,51,36,27.272727272727273,9.401072560578191,11,300
0.36,3,2000,0.04418843193843193,2.8477591973244145,1.6436250912874766,47,42,30.0,10.44030650891055,10,300
0.36,3,3000,0.045567024879718344,2.837190635451505,1.5662415986776599,43,42,30.0,10.421132376090421,10,300
0.36,3,4000,0.05062289754162816,2.8420289855072465,1.8474377037982432,49,46,27.272727272727273,12.884740157473871,11,300
0.36,3,5000,0.04514043891601435,2.8395763656633224,1.683685914676949,53,45,30.0,12.814054783713077,10,300
0.36,3,6000,0.04435724059795264,2.8549163879598662,1.8455033541948433,43,41,33.333333333333336,6.27162924074226,9,300
0.36,3,7000,0.053066124135009544,2.8499442586399106,1.7220312036501275,50,43,33.333333333333336,9.545214042184236,9,300
0.36,3,8000,0.043039872610577824,2.8414401472469755,1.4767962226676705,44,36,27.181818181818183,8.451123452139708,11,299
0.36,3,9000,0.04300440143938076,2.8380507732710827,1.6836551973673186,38,38,27.181818181818183,8.266231215759495,11,299
0.36,3,10000,0.046174796581466906,2.8398689142780182,1.485157057979671,55,48,29.9,15.456066770042112,10,299
0.36,3,11000,0.044421354249512,2.827782327782328,1.4223047477299398,52,50,27.181818181818183,14.559084523030984,11,299
0.36,3,12000,0.04612908202708818,2.8432133958833696,1.3710575730660073,58,44,33.22222222222222,13.644516829341113,9,299
0.36,3,13000,0.05082808103789052,2.837592931552663,1.5906848604574475,36,34,27.09090909090909,5.680181582477567,11,298
0.36,3,14000,0.04271743543555623,2.8328248932275777,1.2847306983876903,49,45,37.25,8.362864341838865,8,298
0.36,3,15000,0.047907945260263055,2.840169028088491,1.4293163271650677,49,45,33.111111111111114,10.137328647072927,9,298
0.36,3,16000,0.05297956254815869,2.8327190827190827,1.909587939385019,46,35,27.0,9.563186992553552,11,297
0.36,3,17000,0.04329971696516397,2.826872326872327,1.2508139876630828,48,41,29.7,10.67754653466797,10,297
0.36,3,18000,0.03889631536455816,2.8225498225498225,1.22210993043884,43,40,29.7,7.563729238940273,10,297
0.36,3,19000,0.04638734173321533,2.8406360906360906,1.4104763068341097,48,33,27.0,8.355727485873496,11,297
0.36,3,20000,0.04448644926957463,2.831786331786332,1.3815506762475214,50,42,33.0,10.16530045465127,9,297
0.36,3,21000,0.0386651480382912,2.8263945763945766,1.2613956617830682,40,32,24.75,6.684870978560469,12,297
0.36,3,22000,0.048681054756515206,2.8233005733005734,1.6257488069315806,50,49,33.0,10.445626410661598,9,297
0.36,3,23000,0.03912751474670981,2.8312872194228125,1.1561217494504235,59,50,37.0,13.114877048604,8,296
0.36,3,24000,0.043806090273267685,2.8159575694684653,1.4392576112350173,39,39,26.818181818181817,8.504738591655636,11,295
0.36,3,25000,0.04672366111096436,2.8090373556501005,1.5308848892033053,43,32,22.692307692307693,11.11052595434836,13,295
0.36,3,26000,0.05049011269874991,2.8268188631384756,1.6446052834820024,54,41,29.5,11.783462988442743,10,295
0.36,3,27000,0.04912993969985186,2.8191822804207005,1.5789066335478195,49,46,29.4,9.810198774744578,10,294
0.36,3,28000,0.04931070531863478,2.8253349121218454,1.8503990146298617,39,39,26.727272727272727,8.091419800020592,11,294
0.36,3,29000,0.05079582153885558,2.820203849457872,1.4956761251577446,38,34,22.615384615384617,8.334713889588638,13,294
0.36,3,30000,0.052105801250459105,2.822014812751039,1.8690534666207428,47,44,32.666666666666664,9.966610925150702,9,294
0.36,3,31000,0.049196899609169786,2.8278423997585382,1.825944362404233,58,41,26.727272727272727,12.233269904730438,11,294
0.36,3,32000,0.05477604160708978,2.826170741334076,2.1585484318526498,49,38,29.4,9.645724441429996,10,294
0.36,3,33000,0.04922314699988921,2.8182071463397644,1.4382558824027365,38,36,26.727272727272727,6.453905217926854,11,294
0.36,3,34000,0.0543007999309284,2.808757632745931,1.859506432592517,40,39,29.4,8.16333265278342,10,294
0.36,3,35000,0.04346314359266906,2.814863829490841,1.6844927870190645,47,45,29.4,14.643770006388381,10,294
0.36,3,36000,0.045624104751703136,2.8204128067609298,1.669846013594833,43,41,26.727272727272727,9.630358334604823,11,294
0.36,3,37000,0.04310895298290255,2.8153978314875436,1.3910385689464568,39,39,29.4,7.578918128598566,10,294
0.36,3,38000,0.043307019543830025,2.8200645445891666,1.1754654605475643,45,40,32.666666666666664,7.6739096221475585,9,294
0.36,3,39000,0.03947205106695217,2.819739499895521,1.3923131453386612,47,45,32.666666666666664,8.65383665716478,9,294
0.36,3,40000,0.040290257166481346,2.810591813517216,1.7317947887270129,43,42,29.4,9.28654941299512,10,294
0.36,3,41000,0.04500148710832981,2.8099185066518073,1.3083751114098876,50,43,26.727272727272727,11.185143629678116,11,294
0.36,3,42000,0.046537894416519524,2.8152120916626036,1.5614883846584935,50,45,26.727272727272727,12.891793789362207,11,294
0.36,3,43000,0.04807451644976126,2.8240579508253814,1.3150473621527337,54,38,32.666666666666664,11.125546178852424,9,294
0.36,3,44000,0.04500447736215724,2.82491699751573,1.303225925358281,64,51,32.666666666666664,15.570627618835552,9,294
0.36,3,45000,0.04862840796214142,2.816512270437185,1.4781544937663142,59,43,32.666666666666664,12.692955176439847,9,294
0.36,3,46000,0.04955717700789414,2.82257203222586,1.6650708334453976,46,39,26.727272727272727,10.22555541137372,11,294
0.36,3,47000,0.050098906806589905,2.8105221610828632,1.8424648025774326,36,35,26.727272727272727,7.875057391893715,11,294
0.36,3,48000,0.04438118594149427,2.809941724129925,1.4881968755828103,46,42,29.4,11.155267813907473,10,294
0.36,3,49000,0.04980697956546188,2.8210164611919852,1.4793839552628916,48,40,29.4,10.470912090166738,10,294
0.36,3,50000,0.04063750983017883,2.810136051241292,1.3464777482296795,46,42,29.3,10.188719252192593,10,293
0.36,3,51000,0.04522243557128751,2.8197204170367947,1.4589537995023931,52,44,32.55555555555556,12.22121207946896,9,293
0.36,3,52000,0.047794150238438506,2.8177334143718733,1.3840233719191701,55,46,32.55555555555556,13.647230985817119,9,293
0.36,3,53000,0.05093915812382826,2.8097620272102484,1.843994518895716,47,43,29.3,11.619380362136356,10,293
0.36,3,54000,0.04992663409198871,2.815325634672028,1.8379548903718632,48,47,32.55555555555556,12.374805148734092,9,293
0.36,3,55000,0.04255736391589474,2.8122165599139746,1.6049907611102172,55,46,29.3,13.401865541781861,10,293
0.36,3,56000,0.03746132740310613,2.8156529056991912,1.0676926355386818,64,51,36.625,14.44764254125911,8,293
0.36,3,57000,0.044662166589701735,2.81270746645472,1.47570913102502,40,37,29.3,6.293647591023825,10,293
0.36,3,58000,0.04899135391717731,2.8100892982374117,1.5707324001114114,39,36,29.3,5.883026432033091,10,293
0.36,3,59000,0.050450598765120695,2.807377624012343,1.5739498872490039,46,41,29.3,9.980480950335009,10,293
0.36,3,60000,0.04954865838803747,2.8071438589929403,1.5804341592673157,43,40,26.636363636363637,9.809760698339062,11,293
0.36,3,61000,0.04897266891069636,2.806712799510427,1.5300940866674138,44,34,29.2,6.823488843692792,10,292
0.36,3,62000,0.04874983123921875,2.80545088280602,1.4339318996021242,48,40,29.1,10.054352291420866,10,291
